Place_Id,Place_Name,Culinary_Ratings,Category,Address,Description,Coordinate,Lat,Long,Gmaps_Address,Image_Address
305,Warung Kopi,4.3,Cafe,"Pangalengan, Kabupaten Bandung",Tempat makan yang menyajikan kopi yang lezat dan nikmat,"{'lat':-7.186399279975726, 'lng':107.58216879536307}",-7.18639928,107.5821688,https://maps.app.goo.gl/RvwSbZYgKWrrmwacA,https://lh5.googleusercontent.com/p/AF1QipMaIiY74xqa07lZVBE8du8aZygoM6-oEQNz9uO3=w408-h272-k-no
306,Warung Lesehan Teh Nia,4.5,Sundanese,"Pangalengan, Kabupaten Bandung",Tempat makan yang menyajikan hidangan Sunda yang lezat dan nyaman,"{'lat':-7.187503491339374, 'lng':107.55443153769124}",-7.187503491,107.5544315,https://maps.app.goo.gl/MZJrWf9gtBsBWWDG8,https://lh5.googleusercontent.com/p/AF1QipP4Imzwg34Qpom6DF_OANMe8fFMnZGYVxOZyNvJ=w408-h408-k-no
307,Rumah Makan Asti,4.5,Sundanese,"Pangalengan, Kabupaten Bandung",Tempat makan yang menyajikan hidangan Sunda yang lezat dan terjangkau,"{'lat':-7.188638058324675, 'lng':107.55365152419895}",-7.188638058,107.5536515,https://maps.app.goo.gl/QF6YBXkrmRJB65Z89,https://lh5.googleusercontent.com/p/AF1QipMz7a-edsGopDQDX34cq473iAiafe4wUI3g34g3=w408-h306-k-no
308,Warung Makan Tangek,4.4,Sundanese,"Pangalengan, Kabupaten Bandung",Tempat makan yang menyajikan hidangan Sunda yang lezat dan asri,"{'lat':-7.191213081844958, 'lng':107.54776478001969}",-7.191213082,107.5477648,https://maps.app.goo.gl/DUqAwqATxjcH2A8F9,https://lh5.googleusercontent.com/p/AF1QipOILLtq6YVdLUeT5jduQY-Xx86xPW55npPyEi2i=w426-h240-k-no
309,Rumah Makan Uni Jelita,4.3,Sundanese,"Pangalengan, Kabupaten Bandung",Tempat makan yang menyajikan hidangan Padang yang lezat dan autentik,"{'lat':-7.174698896309138, 'lng':107.5708404665271}",-7.174698896,107.5708405,https://maps.app.goo.gl/GWKphcdLAj9Ts6vi6,https://lh5.googleusercontent.com/p/AF1QipOpKSLgFwxXLHFiUtorO3e00I4Ut4njM7Q2Q3Fc=w408-h544-k-no
310,Seblak Balak,4.3,Indonesian,"Pangalengan, Kabupaten Bandung",Tempat makan yang menyajikan seblak yang pedas dan gurih,"{'lat':-7.1311434926856725, 'lng':107.55498872419835}",-7.131143493,107.5549887,https://maps.app.goo.gl/XhtycPcFsmxTEGTP7,https://lh5.googleusercontent.com/p/AF1QipOLYNaXIOczDTRtZAobsfF-eDG5QD1JoH7EK3sQ=w408-h306-k-no
311,Nongki Cafe Pangalengan,4.5,Cafe,"Pangalengan, Kabupaten Bandung",Tempat makan yang menyajikan berbagai hidangan yang lezat dan nyaman,"{'lat':-7.176061183409239, 'lng':107.57377426652705}",-7.176061183,107.5737743,https://maps.app.goo.gl/2LL4eJWXR6ERjPoTA,https://lh5.googleusercontent.com/p/AF1QipNtl3_sOtu__-RNFmEcpTE2wsz_P90TFx9qOuUs=w408-h408-k-no
312,Pia kawitan,4.4,Cafe,"Pangalengan, Kabupaten Bandung",Tempat makan yang menyajikan pia yang lezat dan legendaris,"{'lat':-7.177317267682542, 'lng':107.57726113817745}",-7.177317268,107.5772611,https://maps.app.goo.gl/QiUjLYdGcnQ2SBK17,https://lh5.googleusercontent.com/p/AF1QipOguSPt-0-68ah2su7WengNUxpWmUaU3FRI_e41=w426-h240-k-no
313,Teras Malabar,4.6,Cafe,"Pangalengan, Kabupaten Bandung",Tempat makan yang menyajikan berbagai hidangan yang lezat dan romantis,"{'lat':-7.177148573624545, 'lng':107.56900029536288}",-7.177148574,107.5690003,https://maps.app.goo.gl/h932RSDRzVsPs2Wk8,https://lh5.googleusercontent.com/p/AF1QipOQriARFebZDCv4Bg6wIgP7Avu8qzvMcogk5Abo=w408-h407-k-no
314,Malabar Cafe Indonesia,4.6,Cafe,"Pangalengan, Kabupaten Bandung",Tempat makan yang menyajikan berbagai hidangan yang lezat dan instagramable,"{'lat':-7.1770953497425465, 'lng':107.57068472261389}",-7.17709535,107.5706847,https://maps.app.goo.gl/EfeAydN5n9t3ovNVA,https://lh5.googleusercontent.com/p/AF1QipMVbhxZDiAwRkL-ZoNyNRU2z04k7I1o-aQgg2GN=w408-h725-k-no
315,Kedai Ngopi Hira,4.5,Cafe,"Pangalengan, Kabupaten Bandung",Tempat makan yang menyajikan kopi yang lezat dan nyaman,"{'lat':-7.1627434907333605, 'lng':107.57118126652696}",-7.162743491,107.5711813,https://maps.app.goo.gl/uKGBEJaPt6LPmgwe6,https://lh5.googleusercontent.com/p/AF1QipMeyUaPhfGIGBzs3OG8BITVuX9XsMepHpPzWl01=w408-h408-k-no
316,Bakso Soun & Mie Ayam Podomoro,4.6,Bakso,"Pangalengan, Kabupaten Bandung",Tempat makan yang menyajikan hidangan mie yang lezat dan terjangkau,"{'lat':-7.163009671246272, 'lng':107.5714751241987}",-7.163009671,107.5714751,https://maps.app.goo.gl/4gqPHter35eGakBb7,https://lh5.googleusercontent.com/p/AF1QipPpiwiNv_ZjY78DNIq1VrMQkH7y3XYlYZfopqw-=w408-h306-k-no
317,RM. Ayam Bakar Mamah Haji,4.3,Chicken,"Pangalengan, Kabupaten Bandung",Tempat makan yang menyajikan ayam bakar yang lezat dan populer,"{'lat':-7.1845918671550635, 'lng':107.55840810885545}",-7.184591867,107.5584081,https://maps.app.goo.gl/foTfyxNaeMpvULcZA,https://lh5.googleusercontent.com/p/AF1QipO-rKAxOpqV5fxwbzJroSXupA5CdC7K8sTdeEgN=w408-h306-k-no
318,Kedai CC 168,4.4,Indonesian,"Cimaung, Kabupaten Bandung",Tempat makan yang menyajikan hidangan Sunda yang lezat dan beragam,"{'lat':-7.101252794867514, 'lng':107.55877038001883}",-7.101252795,107.5587704,https://maps.app.goo.gl/FUpr3MZTXo2JWAMw5,https://lh5.googleusercontent.com/p/AF1QipOvWamNuSuRCLdRtMHz1ieHpP-E-4mLYed25tzk=w426-h240-k-no
319,teras pojok kuliner cangkuang,4.8,Indonesian,"Cimaung, Kabupaten Bandung",Tempat makan yang menyajikan berbagai hidangan lezat dan terjangkau,"{'lat':-7.0696074561982085, 'lng':107.56568607948257}",-7.069607456,107.5656861,https://maps.app.goo.gl/yH7gJazySR2EPrkV9,https://lh5.googleusercontent.com/p/AF1QipO-iRTth4kWyGgL-zgB5LHoYeLLfEfcSXm0wuNl=w408-h306-k-no
320,Nasi Goreng Arisman,4.8,Indonesian,"Banjaran, Kabupaten Bandung",Tempat makan yang menyajikan nasi goreng yang lezat dan legendaris,"{'lat':-7.0667433320687145, 'lng':107.56614741943932}",-7.066743332,107.5661474,https://maps.app.goo.gl/QWvR8sNzPDCwUdAGA,https://lh5.googleusercontent.com/p/AF1QipPM57Wvc_Ivj66b7YIAQ3uvUKe1P_xFnoaWKePD=w408-h544-k-no
321,Pondok Sate Pengkolan (Pardi),4.8,Indonesian,"Dayeuhkolot, Kabupaten Bandung",Tempat makan yang menyajikan sate yang lezat dan populer,"{'lat':-6.96965384865924, 'lng':107.59059141222453}",-6.969653849,107.5905914,https://maps.app.goo.gl/vB9WBGV2xsabwAkj7,https://lh5.googleusercontent.com/p/AF1QipNheV3nuZS9n-2gP6CQdj8bR40b7Im0aZYAsxMl=w426-h240-k-no
322,Ayam Gepuk Pak Gembus Cibaduyut,4.8,Chicken,"Dayeuhkolot, Kabupaten Bandung",Tempat makan yang menyajikan ayam gepuk yang lezat dan bikin nagih,"{'lat':-6.970335419731976, 'lng':107.59024808947743}",-6.97033542,107.5902481,https://maps.app.goo.gl/Z3piBqYjywcoyDoV6,https://lh5.googleusercontent.com/p/AF1QipN9lkTahod6u7fVMYrTIPZFE_jbxlJdTMTd_NqC=w408-h408-k-no
323,Rm. Sangkan Hurip 3 Ciwidey,4.6,Sundanese,"Dayeuhkolot, Kabupaten Bandung",Tempat makan yang menyajikan hidangan Sunda yang lezat dan asri,"{'lat':-6.967268342099988, 'lng':107.58973310535676}",-6.967268342,107.5897331,https://maps.app.goo.gl/DRnAAjeDbj1gZAsB8,https://lh5.googleusercontent.com/p/AF1QipPSfJaQHznu3Vkt8PzfHqJZQRhqhe9Gwmn3OoLr=w408-h725-k-no
324,Rumah Nenek - Resto & Cafe,4.9,Sundanese,"Dayeuhkolot, Kabupaten Bandung",Tempat makan yang menyajikan hidangan Sunda yang lezat dan nyaman,"{'lat':-6.9682907035404185, 'lng':107.59059141222453}",-6.968290704,107.5905914,https://maps.app.goo.gl/6ysJHVHZZEekd6D36,https://lh5.googleusercontent.com/p/AF1QipMsFV5CWNtRbqgxQBGoZU73djuSgir_jyECukeq=w408-h544-k-no
325,Saung Gawir Restaurant,4.5,Sundanese,"Ciwidey, Kabupaten Bandung",Tempat makan yang menyajikan hidangan Sunda yang lezat dan romantis,"{'lat':-7.109069282486853, 'lng':107.45232261991234}",-7.109069282,107.4523226,https://maps.app.goo.gl/8uaoATT53Uk74Fy39,https://lh5.googleusercontent.com/p/AF1QipOkhAW8Gl7WQop0r9z_cklkdBNNFe764j9kf0Qp=w408-h306-k-no
326,RM. Saung Andir,4.2,Sundanese,"Ciwidey, Kabupaten Bandung",Tempat makan yang menyajikan hidangan Sunda yang lezat dan terjangkau,"{'lat':-7.112071871066779, 'lng':107.44063248446818}",-7.112071871,107.4406325,https://maps.app.goo.gl/hpe1o6DtSk95qsEM7,https://lh5.googleusercontent.com/p/AF1QipP_ZdoGx8mG3uNLYiZDo9Jg2Ibvgoctl7aia-VR=w408-h272-k-no
327,Sangu Liwet Ibu Ika,4.4,Sundanese,"Rancabali, Kabupaten Bandung",Tempat makan yang menyajikan nasi liwet yang lezat dan legendaris,"{'lat':-7.124008576412928, 'lng':107.42271165536302}",-7.124008576,107.4227117,https://maps.app.goo.gl/B5b6KNjKAzqbdsHn8,https://lh5.googleusercontent.com/p/AF1QipOmS7cDrXrr0IxGF_b6rhP5C5I8KufhoMvspLGd=w426-h240-k-no
328,Saung Injuk Soreang,4.3,Sundanese,"Pasirjambu, Kabupaten Bandung",Tempat makan yang menyajikan hidangan Sunda yang lezat dan asri,"{'lat':-7.076180973736932, 'lng':107.48755512652406}",-7.076180974,107.4875551,https://maps.app.goo.gl/K4huvcAwWWQ1f9hn7,https://lh5.googleusercontent.com/p/AF1QipOmLhn1oeEmY7VivaUMesdIGXVLv8GAVxF6FKev=w408-h306-k-no
329,Rumah Makan Saung Soreang,4.1,Sundanese,"Ciwidey, Kabupaten Bandung",Tempat makan yang menyajikan hidangan Sunda yang lezat dan terjangkau,"{'lat':-7.072619567295392, 'lng':107.4894088999058}",-7.072619567,107.4894089,https://maps.app.goo.gl/DeXkxhSZriksdbwB6,https://lh5.googleusercontent.com/p/AF1QipP7zUft0Vp9Tafd85HEVV8xAfc-gTpay_ZAk_yq=w408-h544-k-no
330,Selera Sunda,4.4,Sundanese,"Soreang, Kabupaten Bandung",Tempat makan yang menyajikan hidangan Sunda yang lezat dan beragam,"{'lat':-7.0193263580555385, 'lng':107.54908104001262}",-7.019326358,107.549081,https://maps.app.goo.gl/GTtD4GVPPTRWUsMk9,https://lh5.googleusercontent.com/p/AF1QipOP8R5McH3hXroKyDxiXsqTbWDws1DtRjv_eHZO=w426-h240-k-no
331,Khabochi Suki & Grill,4.4,Korean,"Soreang, Kabupaten Bandung",Tempat makan yang menyajikan hidangan suki dan grill yang lezat dan unik,"{'lat':-7.026179913065662, 'lng':107.5299791958338}",-7.026179913,107.5299792,https://maps.app.goo.gl/mUh9A52cJSyko1o9A,https://lh5.googleusercontent.com/p/AF1QipPHd3tlWiwgTqzX0bWrrXMAhXypgIc2SYExU29V=w426-h240-k-no
332,Koya Cafe & Resto,4.3,Cafe,"Soreang, Kabupaten Bandung",Tempat makan yang menyajikan hidangan seafood yang lezat dan romantis,"{'lat':-7.028884314419214, 'lng':107.52844865350573}",-7.028884314,107.5284487,https://maps.app.goo.gl/FxPkgUjeccfoEUZo8,https://lh5.googleusercontent.com/p/AF1QipOpfHuis-rzktZ-osYAA5MWix9lzuui5VVkBZ1X=w520-h240-k-no
333,Kampoeng Gombong Resto & Cafe,5,Cafe,"Soreang, Kabupaten Bandung",Tempat makan yang menyajikan hidangan Sunda yang lezat dan asri,"{'lat':-7.026425469772653, 'lng':107.51861717198953}",-7.02642547,107.5186172,https://maps.app.goo.gl/xN1HyCxDQvRET1Vc8,https://lh5.googleusercontent.com/p/AF1QipMlEEOsE6vg7q8mSXzAmZGXMby7MqpYiIoLqkcv=w426-h240-k-no
334,RM Saung Ciwaru,4.3,Sundanese,"Soreang, Kabupaten Bandung",Tempat makan yang menyajikan hidangan Sunda yang lezat dan terjangkau,"{'lat':-7.0289571865582525, 'lng':107.51103237282666}",-7.028957187,107.5110324,https://maps.app.goo.gl/gsUkCJRRWMhyRTep8,https://lh5.googleusercontent.com/p/AF1QipPnde_uwaj84p8pLnCvmzw2iED4fWyoFmnFNBXX=w426-h240-k-no
335,Seafood Abah Laut Soreang,4.4,Seafood,"Soreang, Kabupaten Bandung",Tempat makan yang menyajikan hidangan seafood yang lezat dan segar,"{'lat':-7.052680188001371, 'lng':107.49968330913632}",-7.052680188,107.4996833,https://maps.app.goo.gl/ms37riFK7gd7J3239,https://lh5.googleusercontent.com/p/AF1QipPz2G_UTPOBeo8g9FxNhfYWuB-0HxMYudA1VhKN=w408-h306-k-no
336,SOREKINI,4.3,Cafe,"Soreang, Kabupaten Bandung",Tempat makan yang menyajikan hidangan Sunda yang lezat dan unik,"{'lat':-7.031792115875223, 'lng':107.53842801117764}",-7.031792116,107.538428,https://maps.app.goo.gl/tUommT2VoCrcwcak8,https://lh5.googleusercontent.com/p/AF1QipN1vPW9KXjZKCa5m6CC4hyUnWzQlKpPbSI0IciR=w408-h544-k-no
337,Dapur Sarumpun,4.5,Sundanese,"Soreang, Kabupaten Bandung",Tempat makan yang menyajikan hidangan Sunda yang lezat dan terjangkau,"{'lat':-7.031705164529948, 'lng':107.53572986260085}",-7.031705165,107.5357299,https://maps.app.goo.gl/1ASgru5To2jjaCDt8,https://lh5.googleusercontent.com/p/AF1QipNU4cL7JF-1nJFB-WqX5aOLrF6mFJwhim7hh-Ce=w408-h544-k-no
338,Bumi meloka,4.3,Indonesian,"Soreang, Kabupaten Bandung",Tempat makan yang menyajikan hidangan Sunda yang lezat dan romantis,"{'lat':-7.030110291498331, 'lng':107.53136238751158}",-7.030110291,107.5313624,https://maps.app.goo.gl/Ls3TWehmUTHpAqmM7,https://lh5.googleusercontent.com/p/AF1QipOpzVg62Qd5_Au64Q58zJwsh41efqs_ABVQemzJ=w426-h240-k-no
339,Restoran Bambooberry,4.4,Sundanese,"Soreang, Kabupaten Bandung",Tempat makan yang menyajikan hidangan Sunda yang lezat dan instagramable,"{'lat':-7.034561207829315, 'lng':107.527242514353}",-7.034561208,107.5272425,https://maps.app.goo.gl/ZiGhLaeaw4oLynRD8,https://lh5.googleusercontent.com/p/AF1QipOYAnjec0xQrmzaxVdaqxBRkgunvMqv7EBTRDiJ=w408-h408-k-no
340,Rm. Padang Ampera Alona,4.6,Indonesian,"Ciwidey, Kabupaten Bandung",Tempat makan yang menyajikan hidangan Padang yang lezat dan autentik,"{'lat':-7.112670274590174, 'lng':107.44754571339821}",-7.112670275,107.4475457,https://maps.app.goo.gl/U6nUwtiLwdSroTWN8,https://lh5.googleusercontent.com/p/AF1QipPZlZkxZIhR5NV60l0RQj9spc819j51j9BAJtXJ=w426-h240-k-no
341,Rumah Makan Darma Rasa,4.3,Indonesian,"Ciwidey, Kabupaten Bandung",Tempat makan yang menyajikan hidangan Sunda yang lezat dan terjangkau,"{'lat':-7.121786937576393, 'lng':107.42705061118369}",-7.121786938,107.4270506,https://maps.app.goo.gl/328WVvykMavZmTut9,https://lh5.googleusercontent.com/p/AF1QipOeefjbr9PHEpFT49n595y5qqmh0A0hruzwI68=w408-h306-k-no
342,RM Citra Rasa,4.4,Indonesian,"Ciwidey, Kabupaten Bandung",Tempat makan yang menyajikan hidangan Sunda yang lezat dan beragam,"{'lat':-7.121400296577517, 'lng':107.42495398205511}",-7.121400297,107.424954,https://maps.app.goo.gl/MQdpgoaykFDHT2m29,https://lh5.googleusercontent.com/p/AF1QipNt3s3uWf1RLldBYxgn9NlhE_5xa11pcEGcLINa=w533-h240-k-no
343,Sambal Ndower Majalaya,4.5,Sundanese,"Majalaya, Kabupaten Bandung",Tempat makan yang menyajikan sambal ndower yang lezat dan pedas,"{'lat':-7.047364819563399, 'lng':107.76334231658213}",-7.04736482,107.7633423,https://maps.app.goo.gl/bR3WWLLB8GatY8ym7,https://lh5.googleusercontent.com/p/AF1QipPZmtByIbnRgEVlywye7ikDbJ8-2mrTN3Yhs3QO=w480-h240-k-no
344,You N Me Cafe And Resto,4.5,Cafe,"Majalaya, Kabupaten Bandung","Sebuah Cafe dan restoran yang menyajikan berbagai menu ramen, minuman, dan makanan ringan","{'lat':-7.047961094871568, 'lng':107.7585357981225}",-7.047961095,107.7585358,https://maps.app.goo.gl/6PVmZcG3BSycYAzu8,https://lh3.googleusercontent.com/gps-proxy/AFm_dcSlt85CE6lIl4gDO8aOq5mv4tYNKRWGruw-vRRmrZ7jRIECN5Q-oOC0D4vR5H5ocHnw9QK6Ih2ZB2ioxOmCYWtd2WEacG7JATVya29nzBpWxLVy8IrRii4ekWpq4rim3dCuxW0HPDF25qOkkOnogXH8UtNXfZDXbzXI18kx1bDDM0R62RMiyMBVn4ghzlqmNnxL9v0=w408-h306-k-no
345,Ramen AA Majalaya,4.6,Japanese,"Majalaya, Kabupaten Bandung",Restoran ramen dengan cita rasa autentik Jepang,"{'lat':-7.049238825091285, 'lng':107.75209849661408}",-7.049238825,107.7520985,https://maps.app.goo.gl/CMr7AbyHBVSarLJg7,https://lh5.googleusercontent.com/p/AF1QipOWshORuO03YCf7JEbaUnW0-x2geDp286i6AIOb=w408-h306-k-no
346,Mario Solo,4.4,Indonesian,"Majalaya, Kabupaten Bandung",Tempat makan bakso yang populer dengan baksonya yang lembut dan kuahnya yang gurih,"{'lat':-7.046427813957784, 'lng':107.76102488803909}",-7.046427814,107.7610249,https://maps.app.goo.gl/5JPwUmYhk8rto7nQ7,https://lh5.googleusercontent.com/p/AF1QipPzQakt8oWDMx-zfLL8kzwKs-3hdNBMlbO-780v=w408-h510-k-no
347,Warung Nasi Bu Oo,4.3,Indonesian,"Paseh, Kabupaten Bandung",Warung makan Sunda yang menyajikan berbagai macam hidangan Sunda dengan harga yang terjangkau,"{'lat':-7.043872334497904, 'lng':107.7671188668004}",-7.043872334,107.7671189,https://maps.app.goo.gl/un7vFUg39hDw236j8,https://lh5.googleusercontent.com/p/AF1QipOd55InVm5gbev4BUFrafB04a2VwbfuRuBj0BZd=w408-h306-k-no
348,RM. Dapur Nini Majalaya,4.3,Sundanese,"Majalaya, Kabupaten Bandung",Restoran seafood dengan pilihan menu yang beragam dan harga yang terjangkau,"{'lat':-7.047364819563399, 'lng':107.7589649515564}",-7.04736482,107.758965,https://maps.app.goo.gl/KnRFBRQykdtWvayN9,https://lh5.googleusercontent.com/p/AF1QipNCzYuSM77HM6MUsb-RyKTL7S3c-E0e8rB_PmQ=w426-h240-k-no
349,Warung Nasi Ciwalengke,4.4,Sundanese,"Majalaya, Kabupaten Bandung",Warung makan Sunda yang menyajikan hidangan Sunda yang lezat dan otentik,"{'lat':-7.0483870053362745, 'lng':107.74634784059988}",-7.048387005,107.7463478,https://maps.app.goo.gl/SUXxhSnrPqqP99Vx7,https://lh5.googleusercontent.com/p/AF1QipNmShc35RqVmDCwJwZCoyXsHe2LcjogRQ6QUoYV=w425-h240-k-no
350,D'Winner Ayam Geprek,4.2,Chicken,"Majalaya, Kabupaten Bandung",Tempat makan ayam geprek yang populer dengan ayam gepreknya yang pedas dan gurih,"{'lat':-7.075318154272745, 'lng':107.73161659924627}",-7.075318154,107.7316166,https://maps.app.goo.gl/426DwWD6nEPwbh3V7,https://lh5.googleusercontent.com/p/AF1QipMZvtJ7im1AwF3fJCc7C-gj7LgzgrhC8BWVo2Sl=w408-h304-k-no
351,Baso Goreng Fenyen,4.3,Bakso,"Majalaya, Kabupaten Bandung",Tempat makan bakso goreng yang menyajikan bakso goreng dengan berbagai macam topping,"{'lat':-7.0509639070351104, 'lng':107.75563491117882}",-7.050963907,107.7556349,https://maps.app.goo.gl/ejW2Gc6ScJWWyZLy5,https://lh5.googleusercontent.com/p/AF1QipN7cBlFo36uFrIISiITC4_-cocmrVi93JdsOqFu=w408-h306-k-no
352,Mie Bakso Solo Mas Yanto,4.3,Bakso,"Majalaya, Kabupaten Bandung",Tempat makan bakso Solo yang menyajikan bakso Solo dengan cita rasa autentik,"{'lat':-7.047692428313355, 'lng':107.76428753816373}",-7.047692428,107.7642875,https://maps.app.goo.gl/JHnPR4myuJPR2NGK9,https://lh5.googleusercontent.com/p/AF1QipMw64vclQ34UOLuSahbgbDOA22ut9sdfsmzkkKV=w426-h240-k-no
353,Mie Baso Mas Eko,4.7,Bakso,"Margahayu, Kota Bandung",Tempat makan bakso yang menyajikan bakso dengan berbagai macam pilihan topping,"{'lat':-6.956289278219767, 'lng':107.57269363327785}",-6.956289278,107.5726936,https://maps.app.goo.gl/CvLUSWj2XTyKwZoi7,https://lh5.googleusercontent.com/p/AF1QipM5OrTxD0F7u33KnbpPKAIuB9YHDtfNHdovr3x-=w408-h408-k-no
354,Mie Baso Mas Kiran,4.5,Bakso,"Margahayu, Kabupaten Bandung",Tempat makan bakso yang menyajikan bakso dengan kuahnya yang gurih dan lezat,"{'lat':-6.966233333567354, 'lng':107.57225719768083}",-6.966233334,107.5722572,https://maps.app.goo.gl/JbTb4bg1HYfvBLf88,https://lh5.googleusercontent.com/p/AF1QipNCgFVSHNeKCZcoNLrzDkoiub_vOs6J2vFhj6yr=w408-h544-k-no
355,Mie Ayam Bakso Mas Budi,4.6,Bakso,"Margahayu, Kabupaten Bandung",Tempat makan bakso yang menyajikan bakso dengan mie ayam yang lezat,"{'lat':-6.965026079848946, 'lng':107.56520352651658}",-6.96502608,107.5652035,https://maps.app.goo.gl/awP6BhETa9PdQqjh8,https://lh5.googleusercontent.com/p/AF1QipMHJSI01NFszQsuaL8HnYGbYATljK0CpSjmX6RD=w408-h306-k-no
356,Baso Doraemon,4.6,Bakso,"Margahayu, Kabupaten Bandung",Tempat makan bakso yang menyajikan bakso dengan berbagai macam topping unik,"{'lat':-6.965662831121019, 'lng':107.5713417976807}",-6.965662831,107.5713418,https://maps.app.goo.gl/faGaMUdq8frXEPJw8,https://lh5.googleusercontent.com/p/AF1QipMUHu5kxmspikzyFTJKLo9j2xkWkXqWwB4NIY4q=w408-h544-k-no
357,Dr.Ribs Steak House,4.6,Steak,"Margahayu, Kabupaten Bandung",Steak restaurant yang menyajikan steak dengan kualitas premium,"{'lat':-6.960892779546398, 'lng':107.57937406884473}",-6.96089278,107.5793741,https://maps.app.goo.gl/J18SohGfPv5Yf7ci6,https://lh5.googleusercontent.com/p/AF1QipNpln7eLa3gJ0-cjUiM-p2twUehNmdBBxemINnU=w426-h240-k-no
358,Steak O Steak,4.5,Steak,"Margahayu, Kabupaten Bandung",Steak restaurant yang menyajikan steak dengan harga terjangkau,"{'lat':-6.964840430277577, 'lng':107.56746610852198}",-6.96484043,107.5674661,https://maps.app.goo.gl/YUDyzzHjArXBKzds8,https://lh5.googleusercontent.com/p/AF1QipNmuxwYOVu_de2h7hnSnf3xdUT_C9vP4A7ZceDM=w408-h408-k-no
359,Zona Nyaman Cafe and Resto,4.7,Cafe,"Margaasih, Kabupaten Bandung",Cafe yang menyajikan berbagai macam hidangan dan minuman dengan suasana yang nyaman,"{'lat':-6.9664994404488585, 'lng':107.56125353896142}",-6.96649944,107.5612535,https://maps.app.goo.gl/GbDQ7NGvZfFtMACA8,https://lh5.googleusercontent.com/p/AF1QipPuzAZv3YAemxFZIy5pgRwM9NX_K7zcupKylERc=w408-h305-k-no
360,Pohon Mangga Resto,4.3,Sundanese,"Margaasih, Kabupaten Bandung",Sundanese restaurant dengan suasana alam yang asri,"{'lat':-6.9682888800422775, 'lng':107.55265201117336}",-6.96828888,107.552652,https://maps.app.goo.gl/ZA4BCM9sFWB8yUDD9,https://lh5.googleusercontent.com/p/AF1QipPGDYkyRhN7qaQOVt2eb0kuop8KK-HZOpYR7mkf=w408-h725-k-no
361,Rumah Makan Rencong Banjaran,4.8,Sundanese,"Baleendah, Kabupaten Bandung",Restoran Sunda dengan cita rasa autentik,"{'lat':-6.984772295770301, 'lng':107.59444665759631}",-6.984772296,107.5944467,https://maps.app.goo.gl/SNDXumLipc4doxc69,https://lh5.googleusercontent.com/p/AF1QipPSb04zsvJEM-EH9G7bH_K8UYW0I29nUzQG2bbl=w426-h240-k-no
362,RM Riung Panyaungan,4.2,Sundanese,"Baleendah, Kabupaten Bandung","Sundanese restaurant yang terletak di kawasan Panyaungan, dengan menu yang variatif, mulai dari hidangan tradisional hingga hidangan modern","{'lat':-6.995623695727004, 'lng':107.59951742651862}",-6.995623696,107.5995174,https://maps.app.goo.gl/D99bky1XVrtwfBAx8,https://lh5.googleusercontent.com/p/AF1QipOrAQroSJNtle_eQdCn-WSuROkG7BKiFk_6ByUl=w408-h306-k-no
363,Dahan Kopi,4.5,Cafe,"Baleendah, Kabupaten Bandung",Cafe dengan suasana yang nyaman dan asri,"{'lat':-7.008112677593727, 'lng':107.61202562195979}",-7.008112678,107.6120256,https://maps.app.goo.gl/MRZDqNyfnnUT7KpJ8,https://lh5.googleusercontent.com/p/AF1QipPCIxYy0_laq005fvr4RhJfKBaV7_fHRsDHjJIy=w426-h240-k-no
364,Rumah Makan Bugel,4.4,Sundanese,"Banjaran, Kabupaten Bandung",Sundanese restaurant dengan harga yang terjangkau,"{'lat':-7.044316513534878, 'lng':107.56609208604468}",-7.044316514,107.5660921,https://maps.app.goo.gl/bDhS4GyyCBipbFA67,https://lh5.googleusercontent.com/p/AF1QipOzKXV4p-1X4yeMD5kywq0DhBrujlol37jTj9xe=w408-h272-k-no
365,Rumah Makan Sawala,4.6,Sundanese,"Banjaran, Kabupaten Bandung",Sundanese restaurant dengan menu tradisional,"{'lat':-7.044444287757336, 'lng':107.56921417732894}",-7.044444288,107.5692142,https://maps.app.goo.gl/qV4uqV21h8ML67RK7,https://lh5.googleusercontent.com/p/AF1QipNLiWSe_82-_TwOIUrXAu_ufDWr_a7e32C3p02z=w426-h240-k-no
366,Rolun Coffee And Roastery,4.4,Cafe,"Banjaran, Kabupaten Bandung",Cafe dengan konsep roastery dan resto,"{'lat':-7.05092308672494, 'lng':107.57654078186926}",-7.050923087,107.5765408,https://maps.app.goo.gl/zDtesfTEPZhWVBHj6,https://lh5.googleusercontent.com/p/AF1QipNkCBspd5KsZMdIuYbGp5Hv3PYwyc1KbL_67pPH=w426-h240-k-no
367,Ngopi Di Kebon,4.3,Cafe,"Banjaran, Kabupaten Bandung",Cafe dengan suasana alam yang sejuk,"{'lat':-7.0454657712673745, 'lng':107.57523896652575}",-7.045465771,107.575239,https://maps.app.goo.gl/1v36mNHW3QxhmGsL9,https://lh5.googleusercontent.com/p/AF1QipOrDbCHp2uSoYJbqF1yi06E9akeB61cFti2lDnt=w408-h306-k-no
